Date,Franchise,City,Product,Sales,Profit
01-Nov-24,M1,Mumbai,Decaf Irish Cream,189,38
01-Dec-24,M1,Mumbai,Decaf Irish Cream,227,16
01-Jan-25,M1,Mumbai,Decaf Irish Cream,245,105
01-Feb-25,M1,Mumbai,Decaf Irish Cream,301,116
01-Mar-25,M1,Mumbai,Decaf Irish Cream,125,-3
01-Apr-25,M1,Mumbai,Decaf Irish Cream,267,98
01-May-25,M1,Mumbai,Decaf Irish Cream,178,63
01-Jun-25,M1,Mumbai,Decaf Irish Cream,159,-141
01-Jul-25,M1,Mumbai,Decaf Irish Cream,49,9
01-Aug-25,M1,Mumbai,Decaf Irish Cream,167,47
01-Sep-25,M1,Mumbai,Decaf Irish Cream,195,58
01-Oct-25,M1,Mumbai,Decaf Irish Cream,121,48
01-Nov-25,M1,Mumbai,Decaf Irish Cream,133,-11
01-Dec-25,M1,Mumbai,Decaf Irish Cream,75,25
01-Jan-26,M1,Mumbai,Decaf Irish Cream,61,4
01-Feb-26,M1,Mumbai,Decaf Irish Cream,107,28
01-Mar-26,M1,Mumbai,Decaf Irish Cream,178,34
01-Apr-26,M1,Mumbai,Decaf Irish Cream,227,17
01-May-26,M1,Mumbai,Decaf Irish Cream,256,112
01-Jun-26,M1,Mumbai,Decaf Irish Cream,312,122
01-Jul-26,M1,Mumbai,Decaf Irish Cream,128,-2
01-Aug-26,M1,Mumbai,Decaf Irish Cream,273,100
01-Sep-26,M1,Mumbai,Decaf Irish Cream,190,68
01-Oct-26,M1,Mumbai,Decaf Irish Cream,163,-142
01-Nov-26,M1,Mumbai,Decaf Irish Cream,52,11
01-Dec-26,M1,Mumbai,Decaf Irish Cream,148,38
01-Jan-21,M2,Mumbai,Decaf Irish Cream,204,62
01-Feb-21,M2,Mumbai,Decaf Irish Cream,130,52
01-Mar-21,M2,Mumbai,Decaf Irish Cream,136,-15
01-Apr-21,M2,Mumbai,Decaf Irish Cream,71,22
01-May-21,M2,Mumbai,Decaf Irish Cream,68,6
01-Jun-21,M2,Mumbai,Decaf Irish Cream,103,25
01-Jul-21,M2,Mumbai,Decaf Irish Cream,173,34
01-Aug-21,M2,Mumbai,Decaf Irish Cream,221,16
01-Sep-21,M2,Mumbai,Decaf Irish Cream,301,132
01-Oct-21,M2,Mumbai,Decaf Irish Cream,345,135
01-Nov-21,M2,Mumbai,Decaf Irish Cream,107,-6
01-Dec-21,M2,Mumbai,Decaf Irish Cream,282,105
01-Jan-22,M2,Mumbai,Decaf Irish Cream,190,68
01-Feb-22,M2,Mumbai,Decaf Irish Cream,169,-142
01-Mar-22,M2,Mumbai,Decaf Irish Cream,52,11
01-Apr-22,M2,Mumbai,Decaf Irish Cream,142,35
01-May-22,M2,Mumbai,Decaf Irish Cream,212,63
01-Jun-22,M2,Mumbai,Decaf Irish Cream,144,58
01-Jul-22,M2,Mumbai,Decaf Irish Cream,141,-34
01-Aug-22,M2,Mumbai,Decaf Irish Cream,60,19
01-Sep-22,M2,Mumbai,Decaf Irish Cream,70,8
01-Oct-22,M2,Mumbai,Decaf Irish Cream,93,20
01-Nov-22,M2,Mumbai,Decaf Irish Cream,169,32
01-Dec-22,M2,Mumbai,Decaf Irish Cream,264,24
01-Jan-23,M2,Mumbai,Decaf Irish Cream,312,139
01-Feb-23,M2,Mumbai,Decaf Irish Cream,376,150
01-Mar-23,M2,Mumbai,Decaf Irish Cream,95,-9
01-Apr-23,M2,Mumbai,Decaf Irish Cream,336,129
01-May-23,M2,Mumbai,Decaf Irish Cream,199,71
01-Jun-23,M2,Mumbai,Decaf Irish Cream,202,-157
01-Jul-23,M2,Mumbai,Decaf Irish Cream,54,12
01-Aug-23,M2,Mumbai,Decaf Irish Cream,132,32
01-Sep-23,M2,Mumbai,Decaf Irish Cream,227,71
01-Oct-23,M2,Mumbai,Decaf Irish Cream,144,58
01-Nov-23,M2,Mumbai,Decaf Irish Cream,169,-11
01-Dec-23,M2,Mumbai,Decaf Irish Cream,57,16
01-Jan-24,M2,Mumbai,Decaf Irish Cream,75,9
01-Feb-24,M2,Mumbai,Decaf Irish Cream,85,18
01-Mar-24,M2,Mumbai,Decaf Irish Cream,169,31
01-Apr-24,M2,Mumbai,Decaf Irish Cream,297,31
01-May-24,M2,Mumbai,Decaf Irish Cream,323,144
01-Jun-24,M2,Mumbai,Decaf Irish Cream,376,150
01-Jul-24,M2,Mumbai,Decaf Irish Cream,89,-11
01-Aug-24,M2,Mumbai,Decaf Irish Cream,277,102
01-Sep-24,M2,Mumbai,Decaf Irish Cream,120,39
01-Oct-24,M2,Mumbai,Decaf Irish Cream,166,-137
01-Nov-24,M2,Mumbai,Decaf Irish Cream,32,1
01-Dec-24,M2,Mumbai,Decaf Irish Cream,110,24
01-Jan-25,M2,Mumbai,Decaf Irish Cream,231,73
01-Feb-25,M2,Mumbai,Decaf Irish Cream,154,63
01-Mar-25,M2,Mumbai,Decaf Irish Cream,139,-42
01-Apr-25,M2,Mumbai,Decaf Irish Cream,55,16
01-May-25,M2,Mumbai,Decaf Irish Cream,90,16
01-Jun-25,M2,Mumbai,Decaf Irish Cream,85,19
01-Jul-25,M2,Mumbai,Decaf Irish Cream,160,27
01-Aug-25,M2,Mumbai,Decaf Irish Cream,317,34
01-Sep-25,M2,Mumbai,Decaf Irish Cream,245,106
01-Oct-25,M2,Mumbai,Decaf Irish Cream,298,115
01-Nov-25,M2,Mumbai,Decaf Irish Cream,126,-3
01-Dec-25,M2,Mumbai,Decaf Irish Cream,230,81
01-Jan-26,M2,Mumbai,Decaf Irish Cream,132,42
01-Feb-26,M2,Mumbai,Decaf Irish Cream,138,-120
01-Mar-26,M2,Mumbai,Decaf Irish Cream,35,3
01-Apr-26,M2,Mumbai,Decaf Irish Cream,136,34
01-May-26,M2,Mumbai,Decaf Irish Cream,199,58
01-Jun-26,M2,Mumbai,Decaf Irish Cream,126,50
01-Jul-26,M2,Mumbai,Decaf Irish Cream,115,-44
01-Aug-26,M2,Mumbai,Decaf Irish Cream,72,23
01-Sep-26,M2,Mumbai,Decaf Irish Cream,72,7
01-Oct-26,M2,Mumbai,Decaf Irish Cream,107,28
01-Nov-26,M2,Mumbai,Decaf Irish Cream,150,24
01-Dec-26,M2,Mumbai,Decaf Irish Cream,223,16
01-Jan-21,M3,Mumbai,Decaf Irish Cream,265,116
01-Feb-21,M3,Mumbai,Decaf Irish Cream,298,115
01-Mar-21,M3,Mumbai,Decaf Irish Cream,122,-5
01-Apr-21,M3,Mumbai,Decaf Irish Cream,218,76
01-May-21,M3,Mumbai,Decaf Irish Cream,90,26
01-Jun-21,M3,Mumbai,Decaf Irish Cream,130,-117
01-Jul-21,M3,Mumbai,Decaf Irish Cream,23,-2
01-Aug-21,M3,Mumbai,Decaf Irish Cream,142,35
01-Sep-21,M3,Mumbai,Decaf Irish Cream,202,61
01-Oct-21,M3,Mumbai,Decaf Irish Cream,118,45
01-Nov-21,M3,Mumbai,Decaf Irish Cream,109,-26
01-Dec-21,M3,Mumbai,Decaf Irish Cream,66,21
01-Jan-22,M3,Mumbai,Decaf Irish Cream,68,7
01-Feb-22,M3,Mumbai,Decaf Irish Cream,107,29
01-Mar-22,M3,Mumbai,Decaf Irish Cream,177,34
01-Apr-22,M3,Mumbai,Decaf Irish Cream,230,17
01-May-22,M3,Mumbai,Decaf Irish Cream,198,84
01-Jun-22,M3,Mumbai,Decaf Irish Cream,278,106
01-Jul-22,M3,Mumbai,Decaf Irish Cream,125,-3
01-Aug-22,M3,Mumbai,Decaf Irish Cream,245,89
01-Sep-22,M3,Mumbai,Decaf Irish Cream,92,26
01-Oct-22,M3,Mumbai,Decaf Irish Cream,146,-127
01-Nov-22,M3,Mumbai,Decaf Irish Cream,23,-3
01-Dec-22,M3,Mumbai,Decaf Irish Cream,150,38
01-Jan-23,M3,Mumbai,Decaf Irish Cream,180,51
01-Feb-23,M3,Mumbai,Decaf Irish Cream,78,28
01-Mar-23,M3,Mumbai,Decaf Irish Cream,122,-8
01-Apr-23,M3,Mumbai,Decaf Irish Cream,88,30
01-May-23,M3,Mumbai,Decaf Irish Cream,64,5
01-Jun-23,M3,Mumbai,Decaf Irish Cream,114,32
01-Jul-23,M3,Mumbai,Decaf Irish Cream,184,38
01-Aug-23,M3,Mumbai,Decaf Irish Cream,224,16
01-Sep-23,M3,Mumbai,Decaf Irish Cream,210,88
01-Oct-23,M3,Mumbai,Decaf Irish Cream,312,122
01-Nov-23,M3,Mumbai,Decaf Irish Cream,112,-6
01-Dec-23,M3,Mumbai,Decaf Irish Cream,320,122
01-Jan-24,M3,Mumbai,Decaf Irish Cream,99,30
01-Feb-24,M3,Mumbai,Decaf Irish Cream,192,-149
01-Mar-24,M3,Mumbai,Decaf Irish Cream,24,-1
01-Apr-24,M3,Mumbai,Decaf Irish Cream,139,36
01-May-24,M3,Mumbai,Decaf Irish Cream,195,57
01-Jun-24,M3,Mumbai,Decaf Irish Cream,85,31
01-Jul-24,M3,Mumbai,Decaf Irish Cream,160,16
01-Aug-24,M3,Mumbai,Decaf Irish Cream,82,28
01-Sep-24,M3,Mumbai,Decaf Irish Cream,69,8
01-Oct-24,M3,Mumbai,Decaf Irish Cream,101,25
01-Nov-24,M3,Mumbai,Decaf Irish Cream,153,26
01-Dec-24,M3,Mumbai,Decaf Irish Cream,250,20
01-Jan-25,M3,Mumbai,Decaf Irish Cream,262,157
01-Feb-25,M3,Mumbai,Decaf Irish Cream,262,136
01-Mar-25,M3,Mumbai,Decaf Irish Cream,168,0
01-Apr-25,M3,Mumbai,Decaf Irish Cream,224,104
01-May-25,M3,Mumbai,Decaf Irish Cream,213,106
01-Jun-25,M3,Mumbai,Decaf Irish Cream,132,-182
01-Jul-25,M3,Mumbai,Decaf Irish Cream,60,19
01-Aug-25,M3,Mumbai,Decaf Irish Cream,190,73
01-Sep-25,M3,Mumbai,Decaf Irish Cream,201,79
01-Oct-25,M3,Mumbai,Decaf Irish Cream,91,44
01-Nov-25,M3,Mumbai,Decaf Irish Cream,111,-61
01-Dec-25,M3,Mumbai,Decaf Irish Cream,90,44
01-Jan-26,M3,Mumbai,Decaf Irish Cream,69,6
01-Feb-26,M3,Mumbai,Decaf Irish Cream,157,65
01-Mar-26,M3,Mumbai,Decaf Irish Cream,213,61
01-Apr-26,M3,Mumbai,Decaf Irish Cream,213,14
01-May-26,M3,Mumbai,Decaf Irish Cream,247,147
01-Jun-26,M3,Mumbai,Decaf Irish Cream,271,141
01-Jul-26,M3,Mumbai,Decaf Irish Cream,137,-4
01-Aug-26,M3,Mumbai,Decaf Irish Cream,220,105
01-Sep-26,M3,Mumbai,Decaf Irish Cream,202,101
01-Oct-26,M3,Mumbai,Decaf Irish Cream,130,-174
01-Nov-26,M3,Mumbai,Decaf Irish Cream,58,18
01-Dec-26,M3,Mumbai,Decaf Irish Cream,176,68
01-Jan-21,B1,Banglore,Decaf Irish Cream,192,74
01-Feb-21,B1,Banglore,Decaf Irish Cream,123,65
01-Mar-21,B1,Banglore,Decaf Irish Cream,109,-46
01-Apr-21,B1,Banglore,Decaf Irish Cream,85,43
01-May-21,B1,Banglore,Decaf Irish Cream,67,9
01-Jun-21,B1,Banglore,Decaf Irish Cream,136,56
01-Jul-21,B1,Banglore,Decaf Irish Cream,206,61
01-Aug-21,B1,Banglore,Decaf Irish Cream,234,22
01-Sep-21,B1,Banglore,Decaf Irish Cream,249,150
01-Oct-21,B1,Banglore,Decaf Irish Cream,285,151
01-Nov-21,B1,Banglore,Decaf Irish Cream,133,-6
01-Dec-21,B1,Banglore,Decaf Irish Cream,228,110
01-Jan-22,B1,Banglore,Decaf Irish Cream,206,104
01-Feb-22,B1,Banglore,Decaf Irish Cream,135,-180
01-Mar-22,B1,Banglore,Decaf Irish Cream,58,18
01-Apr-22,B1,Banglore,Decaf Irish Cream,174,67
01-May-22,B1,Banglore,Decaf Irish Cream,200,82
01-Jun-22,B1,Banglore,Decaf Irish Cream,129,70
01-Jul-22,B1,Banglore,Decaf Irish Cream,113,-49
01-Aug-22,B1,Banglore,Decaf Irish Cream,84,40
01-Sep-22,B1,Banglore,Decaf Irish Cream,67,9
01-Oct-22,B1,Banglore,Decaf Irish Cream,129,50
01-Nov-22,B1,Banglore,Decaf Irish Cream,201,56
01-Dec-22,B1,Banglore,Decaf Irish Cream,242,24
01-Jan-23,B1,Banglore,Decaf Irish Cream,261,156
01-Feb-23,B1,Banglore,Decaf Irish Cream,321,172
01-Mar-23,B1,Banglore,Decaf Irish Cream,133,-4
01-Apr-23,B1,Banglore,Decaf Irish Cream,285,145
01-May-23,B1,Banglore,Decaf Irish Cream,190,93
01-Jun-23,B1,Banglore,Decaf Irish Cream,169,-209
01-Jul-23,B1,Banglore,Decaf Irish Cream,52,13
01-Aug-23,B1,Banglore,Decaf Irish Cream,178,70
01-Sep-23,B1,Banglore,Decaf Irish Cream,208,86
01-Oct-23,B1,Banglore,Decaf Irish Cream,129,71
01-Nov-23,B1,Banglore,Decaf Irish Cream,142,-16
01-Dec-23,B1,Banglore,Decaf Irish Cream,80,37
01-Jan-24,B1,Banglore,Decaf Irish Cream,65,6
01-Feb-24,B1,Banglore,Decaf Irish Cream,114,42
01-Mar-24,B1,Banglore,Decaf Irish Cream,190,50
01-Apr-24,B1,Banglore,Decaf Irish Cream,242,25
01-May-24,B1,Banglore,Decaf Irish Cream,254,155
01-Jun-24,B1,Banglore,Decaf Irish Cream,309,168
01-Jul-24,B1,Banglore,Decaf Irish Cream,127,-3
01-Aug-24,B1,Banglore,Decaf Irish Cream,271,138
01-Sep-24,B1,Banglore,Decaf Irish Cream,188,94
01-Oct-24,B1,Banglore,Decaf Irish Cream,162,-196
01-Nov-24,B1,Banglore,Decaf Irish Cream,52,15
01-Dec-24,B1,Banglore,Decaf Irish Cream,147,52
01-Jan-25,B1,Banglore,Decaf Irish Cream,202,86
01-Feb-25,B1,Banglore,Decaf Irish Cream,129,72
01-Mar-25,B1,Banglore,Decaf Irish Cream,135,-21
01-Apr-25,B1,Banglore,Decaf Irish Cream,70,30
01-May-25,B1,Banglore,Decaf Irish Cream,67,8
01-Jun-25,B1,Banglore,Decaf Irish Cream,102,35
01-Jul-25,B1,Banglore,Decaf Irish Cream,171,47
01-Aug-25,B1,Banglore,Decaf Irish Cream,219,22
01-Sep-25,B1,Banglore,Decaf Irish Cream,298,182
01-Oct-25,B1,Banglore,Decaf Irish Cream,342,186
01-Nov-25,B1,Banglore,Decaf Irish Cream,106,-8
01-Dec-25,B1,Banglore,Decaf Irish Cream,279,145
01-Jan-26,B1,Banglore,Decaf Irish Cream,188,94
01-Feb-26,B1,Banglore,Decaf Irish Cream,167,-196
01-Mar-26,B1,Banglore,Decaf Irish Cream,52,15
01-Apr-26,B1,Banglore,Decaf Irish Cream,141,48
01-May-26,B1,Banglore,Decaf Irish Cream,210,87
01-Jun-26,B1,Banglore,Decaf Irish Cream,143,80
01-Jul-26,B1,Banglore,Decaf Irish Cream,140,-47
01-Aug-26,B1,Banglore,Decaf Irish Cream,59,26
01-Sep-26,B1,Banglore,Decaf Irish Cream,69,11
01-Oct-26,B1,Banglore,Decaf Irish Cream,92,28
01-Nov-26,B1,Banglore,Decaf Irish Cream,167,44
01-Dec-26,B1,Banglore,Decaf Irish Cream,262,33
01-Jan-21,B2,Banglore,Decaf Irish Cream,309,192
01-Feb-21,B2,Banglore,Decaf Irish Cream,373,207
01-Mar-21,B2,Banglore,Decaf Irish Cream,94,-12
01-Apr-21,B2,Banglore,Decaf Irish Cream,333,178
01-May-21,B2,Banglore,Decaf Irish Cream,197,98
01-Jun-21,B2,Banglore,Decaf Irish Cream,200,-217
01-Jul-21,B2,Banglore,Decaf Irish Cream,54,17
01-Aug-21,B2,Banglore,Decaf Irish Cream,131,44
01-Sep-21,B2,Banglore,Decaf Irish Cream,225,98
01-Oct-21,B2,Banglore,Decaf Irish Cream,143,80
01-Nov-21,B2,Banglore,Decaf Irish Cream,167,-15
01-Dec-21,B2,Banglore,Decaf Irish Cream,56,22
01-Jan-22,B2,Banglore,Decaf Irish Cream,74,12
01-Feb-22,B2,Banglore,Decaf Irish Cream,84,25
01-Mar-22,B2,Banglore,Decaf Irish Cream,167,43
01-Apr-22,B2,Banglore,Decaf Irish Cream,294,43
01-May-22,B2,Banglore,Decaf Irish Cream,320,199
01-Jun-22,B2,Banglore,Decaf Irish Cream,373,207
01-Jul-22,B2,Banglore,Decaf Irish Cream,88,-15
01-Aug-22,B2,Banglore,Decaf Irish Cream,275,141
01-Sep-22,B2,Banglore,Decaf Irish Cream,119,54
01-Oct-22,B2,Banglore,Decaf Irish Cream,165,-189
01-Nov-22,B2,Banglore,Decaf Irish Cream,32,1
01-Dec-22,B2,Banglore,Decaf Irish Cream,109,33
01-Jan-23,B2,Banglore,Decaf Irish Cream,229,101
01-Feb-23,B2,Banglore,Decaf Irish Cream,153,87
01-Mar-23,B2,Banglore,Decaf Irish Cream,138,-58
01-Apr-23,B2,Banglore,Decaf Irish Cream,55,22
01-May-23,B2,Banglore,Decaf Irish Cream,89,22
01-Jun-23,B2,Banglore,Decaf Irish Cream,84,26
01-Jul-23,B2,Banglore,Decaf Irish Cream,159,37
01-Aug-23,B2,Banglore,Decaf Irish Cream,314,47
01-Sep-23,B2,Banglore,Decaf Irish Cream,261,157
01-Oct-23,B2,Banglore,Decaf Irish Cream,318,171
01-Nov-23,B2,Banglore,Decaf Irish Cream,134,-4
01-Dec-23,B2,Banglore,Decaf Irish Cream,245,120
01-Jan-24,B2,Banglore,Decaf Irish Cream,141,62
01-Feb-24,B2,Banglore,Decaf Irish Cream,147,-178
01-Mar-24,B2,Banglore,Decaf Irish Cream,37,4
01-Apr-24,B2,Banglore,Decaf Irish Cream,145,50
01-May-24,B2,Banglore,Decaf Irish Cream,212,86
01-Jun-24,B2,Banglore,Decaf Irish Cream,134,74
01-Jul-24,B2,Banglore,Decaf Irish Cream,123,-65
01-Aug-24,B2,Banglore,Decaf Irish Cream,77,34
01-Sep-24,B2,Banglore,Decaf Irish Cream,77,10
01-Oct-24,B2,Banglore,Decaf Irish Cream,114,42
01-Nov-24,B2,Banglore,Decaf Irish Cream,160,36
01-Dec-24,B2,Banglore,Decaf Irish Cream,238,24
01-Jan-25,B2,Banglore,Decaf Irish Cream,282,172
01-Feb-25,B2,Banglore,Decaf Irish Cream,318,171
01-Mar-25,B2,Banglore,Decaf Irish Cream,130,-7
01-Apr-25,B2,Banglore,Decaf Irish Cream,232,113
01-May-25,B2,Banglore,Decaf Irish Cream,96,39
01-Jun-25,B2,Banglore,Decaf Irish Cream,139,-174
01-Jul-25,B2,Banglore,Decaf Irish Cream,25,-3
01-Aug-25,B2,Banglore,Decaf Irish Cream,151,52
01-Sep-25,B2,Banglore,Decaf Irish Cream,215,91
01-Oct-25,B2,Banglore,Decaf Irish Cream,126,67
01-Nov-25,B2,Banglore,Decaf Irish Cream,116,-39
01-Dec-25,B2,Banglore,Decaf Irish Cream,70,31
01-Jan-26,B2,Banglore,Decaf Irish Cream,72,10
01-Feb-26,B2,Banglore,Decaf Irish Cream,114,43
01-Mar-26,B2,Banglore,Decaf Irish Cream,189,50
01-Apr-26,B2,Banglore,Decaf Irish Cream,245,25
01-May-26,B2,Banglore,Decaf Irish Cream,211,125
01-Jun-26,B2,Banglore,Decaf Irish Cream,296,157
01-Jul-26,B2,Banglore,Decaf Irish Cream,133,-4
01-Aug-26,B2,Banglore,Decaf Irish Cream,261,132
01-Sep-26,B2,Banglore,Decaf Irish Cream,98,39
01-Oct-26,B2,Banglore,Decaf Irish Cream,156,-188
01-Nov-26,B2,Banglore,Decaf Irish Cream,25,-4
01-Dec-26,B2,Banglore,Decaf Irish Cream,160,56
01-Jan-21,M1,Mumbai,Earl Grey,140,36
01-Feb-21,M1,Mumbai,Earl Grey,180,54
01-Mar-21,M1,Mumbai,Earl Grey,200,67
01-Apr-21,M1,Mumbai,Earl Grey,219,94
01-May-21,M1,Mumbai,Earl Grey,134,54
01-Jun-21,M1,Mumbai,Earl Grey,546,175
01-Jul-21,M1,Mumbai,Earl Grey,65,-9
01-Aug-21,M1,Mumbai,Earl Grey,180,7
01-Sep-21,M1,Mumbai,Earl Grey,456,141
01-Oct-21,M1,Mumbai,Earl Grey,210,68
01-Nov-21,M1,Mumbai,Earl Grey,82,9
01-Dec-21,M1,Mumbai,Earl Grey,150,48
01-Jan-22,M1,Mumbai,Earl Grey,136,34
01-Feb-22,M1,Mumbai,Earl Grey,189,59
01-Mar-22,M1,Mumbai,Earl Grey,206,71
01-Apr-22,M1,Mumbai,Earl Grey,243,105
01-May-22,M1,Mumbai,Earl Grey,189,80
01-Jun-22,M1,Mumbai,Earl Grey,534,169
01-Jul-22,M1,Mumbai,Earl Grey,68,-7
01-Aug-22,M1,Mumbai,Earl Grey,155,3
01-Sep-22,M1,Mumbai,Earl Grey,457,142
01-Oct-22,M1,Mumbai,Earl Grey,200,62
01-Nov-22,M1,Mumbai,Earl Grey,82,9
01-Dec-22,M1,Mumbai,Earl Grey,137,41
01-Jan-23,M1,Mumbai,Earl Grey,135,32
01-Feb-23,M1,Mumbai,Earl Grey,180,53
01-Mar-23,M1,Mumbai,Earl Grey,214,74
01-Apr-23,M1,Mumbai,Earl Grey,213,91
01-May-23,M1,Mumbai,Earl Grey,198,84
01-Jun-23,M1,Mumbai,Earl Grey,546,175
01-Jul-23,M1,Mumbai,Earl Grey,75,-3
01-Aug-23,M1,Mumbai,Earl Grey,150,1
01-Sep-23,M1,Mumbai,Earl Grey,478,148
01-Oct-23,M1,Mumbai,Earl Grey,210,68
01-Nov-23,M1,Mumbai,Earl Grey,85,10
01-Dec-23,M1,Mumbai,Earl Grey,129,38
01-Jan-24,M1,Mumbai,Earl Grey,138,34
01-Feb-24,M1,Mumbai,Earl Grey,170,49
01-Mar-24,M1,Mumbai,Earl Grey,267,97
01-Apr-24,M1,Mumbai,Earl Grey,223,95
01-May-24,M1,Mumbai,Earl Grey,198,83
01-Jun-24,M1,Mumbai,Earl Grey,578,186
01-Jul-24,M1,Mumbai,Earl Grey,65,-9
01-Aug-24,M1,Mumbai,Earl Grey,150,1
01-Sep-24,M1,Mumbai,Earl Grey,478,149
01-Oct-24,M1,Mumbai,Earl Grey,222,73
01-Nov-24,M1,Mumbai,Earl Grey,88,11
01-Dec-24,M1,Mumbai,Earl Grey,114,30
01-Jan-25,M1,Mumbai,Earl Grey,122,27
01-Feb-25,M1,Mumbai,Earl Grey,160,44
01-Mar-25,M1,Mumbai,Earl Grey,273,101
01-Apr-25,M1,Mumbai,Earl Grey,256,111
01-May-25,M1,Mumbai,Earl Grey,210,89
01-Jun-25,M1,Mumbai,Earl Grey,589,190
01-Jul-25,M1,Mumbai,Earl Grey,76,-4
01-Aug-25,M1,Mumbai,Earl Grey,154,2
01-Sep-25,M1,Mumbai,Earl Grey,521,164
01-Oct-25,M1,Mumbai,Earl Grey,235,79
01-Nov-25,M1,Mumbai,Earl Grey,92,14
01-Dec-25,M1,Mumbai,Earl Grey,110,27
01-Jan-26,M1,Mumbai,Earl Grey,117,27
01-Feb-26,M1,Mumbai,Earl Grey,135,33
01-Mar-26,M1,Mumbai,Earl Grey,282,105
01-Apr-26,M1,Mumbai,Earl Grey,276,121
01-May-26,M1,Mumbai,Earl Grey,230,98
01-Jun-26,M1,Mumbai,Earl Grey,603,197
01-Jul-26,M1,Mumbai,Earl Grey,78,-3
01-Aug-26,M1,Mumbai,Earl Grey,128,-2
01-Sep-26,M1,Mumbai,Earl Grey,521,165
01-Oct-26,M1,Mumbai,Earl Grey,278,100
01-Nov-26,M1,Mumbai,Earl Grey,96,14
01-Dec-26,M1,Mumbai,Earl Grey,99,24
01-Jan-21,M3,Mumbai,Earl Grey,109,23
01-Feb-21,M3,Mumbai,Earl Grey,131,31
01-Mar-21,M3,Mumbai,Earl Grey,336,128
01-Apr-21,M3,Mumbai,Earl Grey,256,111
01-May-21,M3,Mumbai,Earl Grey,230,98
01-Jun-21,M3,Mumbai,Earl Grey,602,197
01-Jul-21,M3,Mumbai,Earl Grey,89,1
01-Aug-21,M3,Mumbai,Earl Grey,113,-6
01-Sep-21,M3,Mumbai,Earl Grey,532,168
01-Oct-21,M3,Mumbai,Earl Grey,286,104
01-Nov-21,M3,Mumbai,Earl Grey,103,17
01-Dec-21,M3,Mumbai,Earl Grey,90,20
01-Jan-22,M3,Mumbai,Earl Grey,91,16
01-Feb-22,M3,Mumbai,Earl Grey,131,30
01-Mar-22,M3,Mumbai,Earl Grey,277,103
01-Apr-22,M3,Mumbai,Earl Grey,301,133
01-May-22,M3,Mumbai,Earl Grey,245,105
01-Jun-22,M3,Mumbai,Earl Grey,632,207
01-Jul-22,M3,Mumbai,Earl Grey,65,-9
01-Aug-22,M3,Mumbai,Earl Grey,105,-7
01-Sep-22,M3,Mumbai,Earl Grey,532,167
01-Oct-22,M3,Mumbai,Earl Grey,286,104
01-Nov-22,M3,Mumbai,Earl Grey,105,19
01-Dec-22,M3,Mumbai,Earl Grey,90,20
01-Jan-23,M3,Mumbai,Earl Grey,113,25
01-Feb-23,M3,Mumbai,Earl Grey,150,40
01-Mar-23,M3,Mumbai,Earl Grey,230,81
01-Apr-23,M3,Mumbai,Earl Grey,302,133
01-May-23,M3,Mumbai,Earl Grey,199,84
01-Jun-23,M3,Mumbai,Earl Grey,672,223
01-Jul-23,M3,Mumbai,Earl Grey,54,-12
01-Aug-23,M3,Mumbai,Earl Grey,149,2
01-Sep-23,M3,Mumbai,Earl Grey,498,156
01-Oct-23,M3,Mumbai,Earl Grey,249,87
01-Nov-23,M3,Mumbai,Earl Grey,91,12
01-Dec-23,M3,Mumbai,Earl Grey,113,31
01-Jan-24,M3,Mumbai,Earl Grey,118,27
01-Feb-24,M3,Mumbai,Earl Grey,182,55
01-Mar-24,M3,Mumbai,Earl Grey,218,76
01-Apr-24,M3,Mumbai,Earl Grey,302,134
01-May-24,M3,Mumbai,Earl Grey,187,79
01-Jun-24,M3,Mumbai,Earl Grey,567,183
01-Jul-24,M3,Mumbai,Earl Grey,56,-11
01-Aug-24,M3,Mumbai,Earl Grey,144,0
01-Sep-24,M3,Mumbai,Earl Grey,478,149
01-Oct-24,M3,Mumbai,Earl Grey,205,64
01-Nov-24,M3,Mumbai,Earl Grey,92,14
01-Dec-24,M3,Mumbai,Earl Grey,113,31
01-Jan-25,M3,Mumbai,Earl Grey,125,29
01-Feb-25,M3,Mumbai,Earl Grey,189,59
01-Mar-25,M3,Mumbai,Earl Grey,245,89
01-Apr-25,M3,Mumbai,Earl Grey,290,127
01-May-25,M3,Mumbai,Earl Grey,123,47
01-Jun-25,M3,Mumbai,Earl Grey,545,173
01-Jul-25,M3,Mumbai,Earl Grey,76,-3
01-Aug-25,M3,Mumbai,Earl Grey,147,2
01-Sep-25,M3,Mumbai,Earl Grey,423,128
01-Oct-25,M3,Mumbai,Earl Grey,197,62
01-Nov-25,M3,Mumbai,Earl Grey,82,9
01-Dec-25,M3,Mumbai,Earl Grey,120,34
01-Jan-26,M3,Mumbai,Earl Grey,116,26
01-Feb-26,M3,Mumbai,Earl Grey,168,47
01-Mar-26,M3,Mumbai,Earl Grey,320,121
01-Apr-26,M3,Mumbai,Earl Grey,302,133
01-May-26,M3,Mumbai,Earl Grey,133,53
01-Jun-26,M3,Mumbai,Earl Grey,654,216
01-Jul-26,M3,Mumbai,Earl Grey,45,-16
01-Aug-26,M3,Mumbai,Earl Grey,131,-3
01-Sep-26,M3,Mumbai,Earl Grey,501,157
01-Oct-26,M3,Mumbai,Earl Grey,221,73
01-Nov-26,M3,Mumbai,Earl Grey,89,12
01-Dec-26,M3,Mumbai,Earl Grey,106,28
01-Jan-21,B2,Banglore,Earl Grey,157,56
